episode,episode_reward,episode_length,completed_task,success,started_task,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe,entropy_coef,learning_rate,schedule_progress
1587,19.642437500000003,194,1,0,1,0.04662885948330183,0.065,1.0,1.0,-0.0009879175143413345,-0.0011958932534325867,0.0039866522506345065,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1588,-0.7700000000000015,200,0,0,1,0.04659949622166247,0.065,1.0,1.0,-0.0007992215673304382,-0.0010916170126292854,0.004134058634052053,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1589,-2.93,200,0,0,1,0.04657016991818754,0.065,1.0,1.0,-0.001259565691797833,-0.0012094325490761549,0.004064560252474621,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1590,20.56375,159,1,0,1,0.04654088050314465,0.065,1.0,1.0,-0.0012509917267315824,-0.0011372966726776212,0.003921173698967322,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1591,20.302249999999997,167,1,0,1,0.046511627906976744,0.065,1.0,1.0,0.0018151923025721698,-0.00048013947904109957,0.004730328980833292,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1592,-0.6742500000000013,200,0,0,1,0.04648241206030151,0.065,1.0,1.0,-0.0003441918359851393,-0.0006373651011381299,0.004998099055374041,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1593,21.29609375,80,1,0,1,0.04645323289391086,0.06,1.0,1.0,0.0018335231638454705,8.913950761780143e-05,0.005350802509579807,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1594,-3.0451874999999995,200,0,0,1,0.04642409033877039,0.055,1.0,1.0,0.0002537343157617434,7.74938145186752e-05,0.005278818184742704,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1595,-3.200624999999999,200,0,0,1,0.04639498432601881,0.055,1.0,1.0,-0.0004277498284764853,0.0002152456841431558,0.005601390501949936,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1596,21.645625,52,1,1,1,0.046992481203007516,0.06,1.0,1.0,-0.00029158463295005885,0.0003311672790441662,0.00557379136630334,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1597,-0.7349062500000012,200,0,0,1,0.046963055729492796,0.06,1.0,1.0,0.0019446868543751552,0.0007163731672335417,0.006284794538514688,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1598,-0.5946875000000014,200,0,0,1,0.04693366708385482,0.06,1.0,1.0,0.002870252657329112,0.0009217961309477687,0.005837160085793585,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1599,-0.8700000000000012,200,0,0,1,0.04690431519699812,0.06,1.0,1.0,0.00047506021314233844,0.00029012884362600744,0.005224460706813261,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1600,-0.7650000000000015,200,0,0,1,0.046875,0.06,1.0,1.0,0.0026244461612295383,0.0008329246293287724,0.005899682432180271,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1601,-2.7350312500000014,200,0,0,1,0.046845721424109935,0.06,1.0,1.0,-4.648899057507358e-05,0.0007261589150875807,0.0056391606759279966,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1602,-2.8950624999999977,200,0,0,1,0.04681647940074907,0.06,1.0,1.0,-0.0006241334192901302,0.00020450173690915108,0.0048626880086958405,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1603,-0.2605624999999999,200,0,0,1,0.046787273861509666,0.06,1.0,1.0,-0.0012874699608386164,-0.0006364601566456259,0.004302684088703245,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1604,-2.7902500000000012,200,0,0,1,0.046758104738154616,0.06,1.0,1.0,-0.0009935582453319857,-0.0006286085159517825,0.004194944020826369,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1605,-2.775156250000001,200,0,0,1,0.04672897196261682,0.06,1.0,1.0,-0.0008989096944366326,-0.001229466388002038,0.0035068989992141724,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1606,-0.5159375000000006,200,0,0,1,0.046699875466998754,0.06,1.0,1.0,0.00032413750801093736,-0.0005606743297539652,0.004018630324397236,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1607,-0.6804375000000008,200,0,0,1,0.04667081518357187,0.06,1.0,1.0,-0.00022993927380350607,-0.0003978648947086185,0.004235216981498525,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1608,-3.1294999999999993,200,0,0,1,0.04664179104477612,0.06,1.0,1.0,-0.0008424293252504544,-0.00030678025586530565,0.004177031077910215,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1609,-2.765281250000001,200,0,0,1,0.04661280298321939,0.06,1.0,1.0,-0.0011282877565611873,-0.00039534675632603466,0.004377664445200935,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1610,21.322812499999998,80,1,0,1,0.046583850931677016,0.06,1.0,1.0,-0.0011850768581297875,-0.0004738751763943583,0.00429275521193631,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1611,-2.7406875,200,0,0,1,0.04655493482309125,0.06,1.0,1.0,-0.0008587743931277037,-0.0010958196602296084,0.003794760933844373,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1612,-0.511500000000001,200,0,0,1,0.04652605459057072,0.06,1.0,1.0,-0.000997793229649691,-0.0010795865927357227,0.0037402856771368534,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1613,-0.3624375000000014,200,0,0,1,0.04649721016738995,0.06,1.0,1.0,0.0012715584043626706,-0.00027479638927616176,0.004207134269410744,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1614,20.2019375,165,1,0,1,0.046468401486988845,0.06,1.0,1.0,0.03019142509219342,0.005738450479693711,0.010591036546044052,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1615,21.9471875,35,1,1,1,0.047058823529411764,0.065,1.0,1.0,0.02797303259937338,0.0063759646520484235,0.011310161535395309,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1616,-0.09950000000000153,200,0,0,1,0.04702970297029703,0.065,1.0,1.0,0.009174036908813769,0.00637859377777204,0.011246688524726779,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1617,-0.48318750000000066,200,0,0,1,0.04700061842918986,0.065,1.0,1.0,0.0028544406596342784,0.006449026353657246,0.01118936849758029,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1618,-1.0233125000000007,200,0,0,1,0.04697156983930779,0.065,1.0,1.0,0.00035912149081329084,0.006359542338643223,0.011411365258973093,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1619,21.2264375,88,1,0,1,0.04694255713403336,0.065,1.0,1.0,0.0022392250043348594,0.0062833940139971674,0.01135702207358554,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1620,-0.781250000000001,200,0,0,1,0.04691358024691358,0.065,1.0,1.0,0.0006608524015752558,0.006298018916742876,0.01132612921553664,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1621,21.324749999999998,91,1,0,1,0.04688463911165947,0.065,1.0,1.0,0.03257656501298082,0.006323579292045906,0.0112244223121088,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1622,-0.6970625000000017,200,0,0,1,0.0468557336621455,0.065,1.0,1.0,0.013363332800257529,0.007163871692027896,0.011810723275411874,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1623,21.42996875,71,1,1,1,0.0474430067775724,0.07,1.0,1.0,0.0116614353857271,0.00775560919707641,0.012426164076197892,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1624,20.204,162,1,0,1,0.04741379310344827,0.07,1.0,1.0,0.007024955202504813,0.008453404371393844,0.013171894763829187,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1625,20.63796875,152,1,0,1,0.047384615384615386,0.07,1.0,1.0,0.003134247123268579,0.008606648944027255,0.012952174841600935,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1626,20.220937499999998,151,1,0,1,0.047355473554735544,0.07,1.0,1.0,0.003561099915897863,0.008566114710352849,0.013021510343241971,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1627,-2.845843749999999,200,0,0,1,0.04732636754763368,0.07,1.0,1.0,0.000492040083096712,0.007708830252464395,0.012329428625002038,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1628,22.038875,37,1,1,1,0.04791154791154791,0.075,1.0,1.0,0.00023088775305833998,0.007713256538787391,0.0122455728649511,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1629,-2.8699999999999997,200,0,0,1,0.04788213627992634,0.075,1.0,1.0,-0.0004868332445620078,0.0008974728297325783,0.00560820595518453,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1630,-3.132187500000002,200,0,0,1,0.04785276073619632,0.075,1.0,1.0,-0.0006271586176532518,-0.00028637196408817545,0.004325690813304391,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1631,-2.691937499999995,200,0,0,1,0.04782342121397915,0.075,1.0,1.0,-0.0009069549238425596,-0.0004572792674880475,0.004511957498965785,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1632,-2.815999999999999,200,0,0,1,0.04779411764705882,0.075,1.0,1.0,-0.0011701920521743775,-0.0010825602405238896,0.004176360300974921,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1633,-2.7320625000000005,200,0,0,1,0.047764849969381504,0.075,1.0,1.0,-0.0008251743126824824,-0.0009769073012284935,0.0043617572928778825,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1634,21.1975625,98,1,0,1,0.04773561811505508,0.075,1.0,1.0,0.029244009169395974,0.005119190103141591,0.01052646413561888,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1635,20.763437500000002,117,1,0,1,0.047706422018348627,0.07,1.0,1.0,0.018347667086001187,0.005716070972848684,0.011110877330880613,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1636,-0.31900000000000106,200,0,0,1,0.04767726161369193,0.07,1.0,1.0,0.006171736785328272,0.005625517241423949,0.011354157436871902,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1637,20.5530625,136,1,0,1,0.047648136835675016,0.07,1.0,1.0,0.03465896001614777,0.01237459266395308,0.01776697743847035,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1638,-0.7761874999999997,200,0,0,1,0.047619047619047616,0.07,1.0,1.0,0.01216171419119077,0.012390497256768867,0.017481357275741176,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1639,-2.780000000000001,200,0,0,1,0.04758999389871873,0.07,1.0,1.0,0.0028019683540469824,0.011910722051979974,0.017646453766850756,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1640,21.17875,82,1,0,1,0.0475609756097561,0.07,1.0,1.0,0.0013338159227781895,0.011815943809226155,0.017576517241075635,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1641,21.5423125,65,1,1,1,0.04814137720901889,0.075,1.0,1.0,0.000291060642510985,0.005733413583133369,0.01160731892986223,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1642,-0.2578750000000012,200,0,0,1,0.04811205846528624,0.075,1.0,1.0,-0.00048649805064567025,0.005193658282980323,0.010892009921371936,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1643,-0.420750000000001,200,0,0,1,0.04808277541083384,0.075,1.0,1.0,-0.0012614472383555878,0.004371992863714695,0.010161035005003214,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1644,-0.39824999999999944,200,0,0,1,0.04805352798053528,0.075,1.0,1.0,-0.0009697911002424526,-0.0013972948302980513,0.004282054956769571,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1645,-0.5756250000000012,200,0,0,1,0.04802431610942249,0.075,1.0,1.0,-1.8752852652541264e-05,-0.0008490188454743474,0.004716747693484649,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1646,-2.6421875000000004,200,0,0,1,0.0479951397326853,0.075,1.0,1.0,-0.00028514603111704786,-0.0005790496047120542,0.004606998936040327,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1647,-0.39234375000000005,200,0,0,1,0.04796599878567092,0.075,1.0,1.0,-0.0014328192923775617,-0.0007709510813001543,0.004828265743562952,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1648,-0.7594999999999982,200,0,0,1,0.047936893203883495,0.075,1.0,1.0,0.0015468083312523177,3.6279922351241112e-06,0.005579933995380998,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1649,-2.77653125,200,0,0,1,0.04790782292298363,0.075,1.0,1.0,-0.0005974510256810582,-0.00021267515234649182,0.005536712603177875,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1650,20.5503125,117,1,0,1,0.04787878787878788,0.075,1.0,1.0,-0.001571494580347385,-0.0009114714697934687,0.0052173669654876,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1651,20.097250000000003,169,1,0,1,0.04784978800726832,0.075,1.0,1.0,-0.0008042563931326784,-0.0006210446529730689,0.005264873994485242,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1652,-0.42312500000000086,200,0,0,1,0.04782082324455206,0.075,1.0,1.0,-0.001112696306112542,-0.0007146615693054628,0.004973948974598898,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1653,20.92340625,115,1,0,1,0.04779189352692075,0.075,1.0,1.0,-0.00026227775226781764,-0.0003872369283053558,0.004888708559068618,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1654,-0.5867499999999995,200,0,0,1,0.047762998790810154,0.075,1.0,1.0,-0.00041898045332697937,-0.0008777637616440188,0.004301244758971734,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1655,-2.7467187500000008,200,0,0,1,0.04773413897280967,0.07,1.0,1.0,-0.001082660656341642,-0.0008156008971564006,0.004478841288917465,0.07447368421052632,0.00018894736842105266,0.07894736842105263
1656,-2.8667500000000006,200,0,0,1,0.04770531400966183,0.07,1.0,1.0,-0.0013005389758107388,-0.0007639297244604677,0.004343035787111148,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1657,-2.8367812499999965,200,0,0,1,0.04767652383826192,0.07,1.0,1.0,-0.0012900402552334825,-0.0008707335938233882,0.004437355443602428,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1658,-2.8668125000000004,200,0,0,1,0.04764776839565742,0.07,1.0,1.0,-0.001289010265588722,-0.0010971252121962608,0.004306495225057006,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1659,-0.5273750000000006,200,0,0,1,0.047619047619047616,0.07,1.0,1.0,0.0014543993470488635,-0.0005666653660591691,0.0048384314582217485,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1660,-0.5737499999999962,200,0,0,1,0.04759036144578313,0.07,1.0,1.0,0.0008983384221457688,4.7443799674510956e-05,0.005187812605407089,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1661,-2.65071875,200,0,0,1,0.047561709813365445,0.07,1.0,1.0,0.0003520536521797283,0.0003538220401387662,0.00510693135089241,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1662,-2.7369375000000002,200,0,0,1,0.04753309265944645,0.07,1.0,1.0,-0.0006924707731376216,0.00032474780781194566,0.005183051839936525,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1663,-0.6509062499999996,200,0,0,1,0.047504509921828024,0.065,1.0,1.0,0.0012589617516004204,0.0009318780614994466,0.005865315244998783,0.07484210526315789,0.0001896842105263158,0.0736842105263158
1664,21.105,87,1,0,1,0.047475961538461536,0.065,1.0,1.0,0.0006506365336566075,0.0008285717617254704,0.005854089133674279,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1665,-0.28218749999999887,200,0,0,1,0.04744744744744745,0.06,1.0,1.0,4.819927360009003e-05,-0.00022352230385877192,0.004825664614560083,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1666,-2.472374999999999,200,0,0,1,0.047418967587034816,0.06,1.0,1.0,-0.0009049504765663172,-0.00025205716956406833,0.004786059489473701,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1667,-0.46837499999999954,200,0,0,1,0.047390521895620874,0.06,1.0,1.0,-0.0008815655248976266,-0.0002771872408920899,0.004686119775637053,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1668,20.644375,117,1,0,1,0.047362110311750596,0.06,1.0,1.0,0.001190162775738107,0.00039913546072784813,0.0053624518850119785,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1669,-2.817156249999999,200,0,0,1,0.04733373277411624,0.06,1.0,1.0,-0.000328244532875805,-0.00020850060309749097,0.0047746502530062575,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1670,21.6525,69,1,1,1,0.04790419161676647,0.065,1.0,1.0,-3.347800133003794e-05,-6.381573330145329e-05,0.004665907390066422,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1671,-0.7872187500000013,200,0,0,1,0.047875523638539794,0.065,1.0,1.0,0.001655137425709919,0.0006209694558056071,0.005278858719044365,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1672,-2.569000000000001,200,0,0,1,0.04784688995215311,0.065,1.0,1.0,0.00012223133390192598,0.0007035922188078985,0.005162891374318861,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1673,19.80359375,177,1,0,1,0.04781829049611477,0.065,1.0,1.0,0.029691295056655704,0.006711358634289354,0.011176354846451431,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1674,20.214187499999998,169,1,0,1,0.04778972520908005,0.065,1.0,1.0,0.012088496365323434,0.005989577179541811,0.010508772572269664,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1675,-0.4140625000000017,200,0,0,1,0.04776119402985075,0.065,1.0,1.0,0.0034023283610666193,0.005815913925413042,0.010467574058100582,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1676,-1.0152499999999995,200,0,0,1,0.0477326968973747,0.065,1.0,1.0,0.00043151310227986124,0.0049288207667414095,0.009774787966394798,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1677,-0.7322187500000015,200,0,0,1,0.04770423375074538,0.065,1.0,1.0,-0.001169872716084047,0.004596565508109052,0.009730495640367735,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1678,20.1328125,153,1,0,1,0.04767580452920143,0.065,1.0,1.0,0.029193003435843946,0.01054530772297585,0.015586614266983816,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1679,-0.6874687499999997,200,0,0,1,0.047647409172126266,0.065,1.0,1.0,0.011620350216156445,0.005162914572385489,0.010349311251673498,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1680,19.674999999999997,194,1,0,1,0.047619047619047616,0.065,1.0,1.0,0.0038335605423614875,0.005385483412872418,0.010292606290211552,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1681,19.924812499999998,175,1,0,1,0.04759071980963712,0.065,1.0,1.0,0.0011386024091846036,0.005390727072124719,0.010313839780646959,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1682,21.164625,90,1,0,1,0.04756242568370987,0.065,1.0,1.0,0.00011507538872972767,0.005420742730653729,0.010395508681380306,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1683,-0.4779687500000017,200,0,0,1,0.047534165181224004,0.065,1.0,1.0,-0.00044696946822327387,0.0056163289586547765,0.010372744872933253,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1684,-0.6428750000000009,200,0,0,1,0.047505938242280284,0.065,1.0,1.0,-0.000662557391601155,-0.000449078734498471,0.004411416101735085,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1685,-2.582968750000001,200,0,0,1,0.04747774480712166,0.065,1.0,1.0,-0.0005041504155185077,-0.0009424255795311183,0.003931973931146786,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1686,-2.9276875000000016,200,0,0,1,0.04744958481613286,0.065,1.0,1.0,-0.0006511048956774789,-0.0007563392019364983,0.004082603799412027,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1687,-0.6008750000000008,200,0,0,1,0.04742145820983995,0.065,1.0,1.0,0.0013717042878704244,-0.0001307469722814858,0.004744607992935926,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1688,20.58025,148,1,0,1,0.04739336492890995,0.065,1.0,1.0,0.0005075207288342189,-2.9189545195549728e-05,0.004795042586978525,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1689,-0.24446875000000162,200,0,0,1,0.047365304914150384,0.065,1.0,1.0,-0.0002670780403980073,-2.3348191054537893e-05,0.0050539020367432385,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1690,-0.5112500000000008,200,0,0,1,0.047337278106508875,0.065,1.0,1.0,-0.0006878662258107449,-4.7429708763957026e-05,0.00443376949802041,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1691,-0.621375000000001,200,0,0,1,0.04730928444707274,0.06,1.0,1.0,6.8286696468872515e-06,5.980116128921509e-05,0.004503670448437333,0.07521052631578948,0.00019042105263157897,0.06842105263157895
1692,-3.2527500000000003,200,0,0,1,0.04728132387706856,0.06,1.0,1.0,-0.0010797661457707466,-0.0006230229218490422,0.004092047831509262,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1693,21.22675,97,1,0,1,0.04725339633786178,0.06,1.0,1.0,-0.0011726732587905653,-0.0007593699407589156,0.004085956636554328,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1694,20.562375,131,1,0,1,0.047225501770956316,0.06,1.0,1.0,0.0015501215900206857,-0.00017750877703656443,0.004733054819953395,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1695,-2.9600000000000013,200,0,0,1,0.0471976401179941,0.06,1.0,1.0,-0.0005481494546293953,-0.0004560466832772363,0.004737193374865455,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1696,-0.8699999999999999,200,0,0,1,0.04716981132075472,0.055,1.0,1.0,-0.0011552860548636927,-0.0006425668904848863,0.0050016840309544935,0.07557894736842105,0.0001911578947368421,0.06315789473684211
1697,-0.8900000000000016,200,0,0,1,0.04714201532115498,0.055,1.0,1.0,-0.0013696577377091716,-0.000891446402791189,0.005182336688012584,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1698,-3.093875000000001,200,0,0,1,0.04711425206124853,0.055,1.0,1.0,-0.0009683122403354744,-0.0006465011849068105,0.004910209637135267,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1699,20.9438125,79,1,0,1,0.047086521483225424,0.055,1.0,1.0,0.029138202736799974,0.005369250347837805,0.01088543371250853,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1700,-0.5743750000000012,200,0,0,1,0.047058823529411764,0.055,1.0,1.0,0.01288651436705506,0.005287123871734366,0.010996309706708417,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1701,-0.9363125000000019,200,0,0,1,0.047031158142269255,0.055,1.0,1.0,0.003856615020048212,0.005419610519427806,0.011012797405011952,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1702,-3.0936249999999994,200,0,0,1,0.04700352526439483,0.055,1.0,1.0,0.0011190872861888868,0.005629802581621334,0.010498433151049539,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1703,-3.470687500000001,200,0,0,1,0.046975924838520255,0.055,1.0,1.0,-0.000763156490337593,0.005385631022974849,0.01034654121287167,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1704,-0.6047500000000013,200,0,0,1,0.046948356807511735,0.055,1.0,1.0,-0.0010763237603548354,-0.000598196800565347,0.004307537641143427,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1705,-2.9699999999999984,200,0,0,1,0.0469208211143695,0.055,1.0,1.0,-0.0009078346737946668,-0.0011589387853164226,0.0036399533797521143,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1706,-0.6549375000000026,200,0,0,1,0.04689331770222743,0.055,1.0,1.0,-0.001171674525233294,-0.0011259397568646819,0.0036725560075137765,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1707,-2.82834375,200,0,0,1,0.04686584651435267,0.055,1.0,1.0,-0.00032594987511815065,-0.0009861614706460386,0.0038982391639146956,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1708,20.38975,148,1,0,1,0.0468384074941452,0.055,1.0,1.0,-0.0005344610475289879,-0.0008431858683470636,0.0039200187886599454,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1709,-2.8184062500000002,200,0,0,1,0.046811000585137506,0.055,1.0,1.0,-0.0008798131326756993,-0.0008402442284859717,0.004022540504578501,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1710,-2.4821875000000015,200,0,0,1,0.04678362573099415,0.05,1.0,1.0,-8.960564431596059e-05,-0.0005614488278515636,0.003969515100587159,0.07594736842105264,0.00019189473684210528,0.05789473684210526
1711,-3.051531249999999,200,0,0,1,0.046756282875511396,0.045,1.0,1.0,-0.0005981056546110449,-0.0005001239746343345,0.003919843078358099,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1712,-0.5724999999999996,200,0,0,1,0.04672897196261682,0.045,1.0,1.0,-0.0014284638890775668,-0.0008013665501493961,0.003946035697357729,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1713,-2.8614687500000016,200,0,0,1,0.046701692936368944,0.045,1.0,1.0,0.000198418306519249,-0.0006058382814517245,0.0041448272684356195,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1714,-0.3799375000000013,200,0,0,1,0.046674445740956826,0.045,1.0,1.0,0.0020577882657378927,0.00019131159514654427,0.004856349338660948,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1715,20.25265625,162,1,0,1,0.04664723032069971,0.045,1.0,1.0,0.002093856090853121,0.0007464133829926141,0.0051975675414432775,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1716,20.134125,152,1,0,1,0.046620046620046623,0.045,1.0,1.0,0.0034995723510417953,0.0013031109017902053,0.0056051783962757324,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1717,19.62940625,198,1,0,1,0.046592894583576,0.045,1.0,1.0,0.0006045305633092649,0.0014062354625784792,0.005608250268793199,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1718,-0.7573749999999987,200,0,0,1,0.046565774155995346,0.045,1.0,1.0,-2.0875537757252034e-05,0.001509516874619294,0.005734648392826784,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1719,20.44896875,139,1,0,1,0.04653868528214078,0.045,1.0,1.0,-0.0004264531739438384,0.0011823770671035164,0.005343990935885813,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1720,-2.7587500000000005,200,0,0,1,0.046511627906976744,0.045,1.0,1.0,-0.0014921242705893906,-0.00036399967747274787,0.004380183264263905,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1721,20.38609375,145,1,0,1,0.046484601975595584,0.045,1.0,1.0,0.029010248482922576,0.00566656556702219,0.010643573513487353,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1722,21.627125,57,1,1,1,0.047038327526132406,0.05,1.0,1.0,0.05461048546953835,0.012282042717095465,0.017331716370303184,0.07668421052631579,0.00019336842105263159,0.04736842105263158
1723,-3.04115625,200,0,0,1,0.047011027278003485,0.05,1.0,1.0,0.020133602505444475,0.011729155073873699,0.016602589138783513,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1724,-0.7054999999999996,200,0,0,1,0.04698375870069606,0.05,1.0,1.0,0.007346886925003834,0.012190414420561865,0.01716134524415247,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1725,-2.675625000000001,200,0,0,1,0.04695652173913043,0.05,1.0,1.0,0.0018457664666972791,0.012054610630962997,0.017451461266260595,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1726,-0.8057500000000013,200,0,0,1,0.04692931633835458,0.05,1.0,1.0,0.00014634760636834585,0.012303626399021595,0.017316090120468287,0.07631578947368421,0.00019263157894736842,0.052631578947368425
1727,-0.4717499999999998,200,0,0,1,0.046902142443543716,0.05,1.0,1.0,-0.0005989381086285726,-0.00039311256166547535,0.004510821756906807,0.07631578947368421,0.00019263157894736842,0.052631578947368425
