episode,episode_reward,episode_length,completed_task,success,started_task,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe,entropy_coef,learning_rate,schedule_progress
8325,21.7546875,28,1,1,1,0.8635435435435436,0.98,1.0,1.0,0.07663716174480913,-0.007799436569213867,0.3158145408630371,0.009999999999999995,6.0000000000000015e-05,1.0
8326,21.918325,23,1,1,1,0.8635599327408119,0.98,1.0,1.0,0.0913408045839647,-0.001867574691772461,0.31878344917297363,0.009999999999999995,6.0000000000000015e-05,1.0
8327,21.98365,10,1,1,1,0.8635763180016813,0.98,1.0,1.0,0.11721870591570079,0.005130269050598144,0.3247622785568237,0.009999999999999995,6.0000000000000015e-05,1.0
8328,21.7454,29,1,1,1,0.8635926993275697,0.98,1.0,1.0,0.10983911382100825,0.010601727485656739,0.32906739139556884,0.009999999999999995,6.0000000000000015e-05,1.0
8329,21.8662125,24,1,1,1,0.8636090767198944,0.98,1.0,1.0,0.11131532657643614,0.017890674591064453,0.33237141609191895,0.009999999999999995,6.0000000000000015e-05,1.0
8330,21.756999999999998,33,1,1,1,0.863625450180072,0.98,1.0,1.0,0.10254108222839178,0.02552671241760254,0.3368550815582275,0.009999999999999995,6.0000000000000015e-05,1.0
8331,21.4877625,53,1,1,1,0.8636418197095187,0.98,1.0,1.0,0.07551578915575226,0.03375720310211182,0.34157294750213624,0.009999999999999995,6.0000000000000015e-05,1.0
8332,21.91425,16,1,1,1,0.8636581853096496,0.98,1.0,1.0,0.09235945552279709,0.04106405544281006,0.3461128187179565,0.009999999999999995,6.0000000000000015e-05,1.0
8333,21.905025000000002,19,1,1,1,0.8636745469818793,0.98,1.0,1.0,0.1017403037378396,0.04804961395263672,0.3503779926300049,0.009999999999999995,6.0000000000000015e-05,1.0
8334,21.28495,56,1,1,1,0.8636909047276218,0.98,1.0,1.0,0.07353110817436204,0.07007838153839112,0.3394599676132202,0.009999999999999995,6.0000000000000015e-05,1.0
8335,21.9540625,15,1,1,1,0.8637072585482903,0.98,1.0,1.0,0.09153807660634748,0.07079212760925294,0.33979531478881836,0.009999999999999995,6.0000000000000015e-05,1.0
8336,21.8264,30,1,1,1,0.8637236084452975,0.98,1.0,1.0,0.08962587362817759,0.07377641868591309,0.3417778873443604,0.009999999999999995,6.0000000000000015e-05,1.0
8337,21.897875,28,1,1,1,0.8637399544200551,0.98,1.0,1.0,0.08774884847092286,0.07496400356292725,0.34223245334625246,0.009999999999999995,6.0000000000000015e-05,1.0
8338,22.018525,19,1,1,1,0.8637562964739746,0.98,1.0,1.0,0.09910484981500875,0.07533845329284668,0.3428860912322998,0.009999999999999995,6.0000000000000015e-05,1.0
8339,21.924575,20,1,1,1,0.8637726346084662,0.98,1.0,1.0,0.1043308319673519,0.08072155570983887,0.34632349967956544,0.009999999999999995,6.0000000000000015e-05,1.0
8340,21.906,20,1,1,1,0.86378896882494,0.98,1.0,1.0,0.11023932666056561,0.08720096206665039,0.35050516319274905,0.009999999999999995,6.0000000000000015e-05,1.0
8341,21.8059,29,1,1,1,0.8638052991248052,0.98,1.0,1.0,0.11115247700708487,0.07870797061920166,0.34335554790496825,0.009999999999999995,6.0000000000000015e-05,1.0
8342,21.7829,24,1,1,1,0.8638216255094702,0.98,1.0,1.0,0.11698126014415186,0.08100432014465332,0.3455636959075928,0.009999999999999995,6.0000000000000015e-05,1.0
8343,21.9335625,15,1,1,1,0.8638379479803429,0.98,1.0,1.0,0.13133662996913062,0.08605959510803222,0.3504861469268799,0.009999999999999995,6.0000000000000015e-05,1.0
8344,21.9242,20,1,1,1,0.8638542665388304,0.98,1.0,1.0,0.1335649763646901,0.08470565509796142,0.34937543773651125,0.009999999999999995,6.0000000000000015e-05,1.0
8345,21.874125,22,1,1,1,0.8638705811863391,0.98,1.0,1.0,0.13690216383341602,0.08399510955810546,0.34932588577270507,0.009999999999999995,6.0000000000000015e-05,1.0
8346,21.543375,40,1,1,1,0.8638868919242751,0.98,1.0,1.0,0.10238891546335165,0.08288876056671142,0.34898900318145754,0.009999999999999995,6.0000000000000015e-05,1.0
8347,21.9453,20,1,1,1,0.8639031987540434,0.98,1.0,1.0,0.10630178317326903,0.08293862342834472,0.34857199668884276,0.009999999999999995,6.0000000000000015e-05,1.0
8348,21.83325,23,1,1,1,0.8639195016770483,0.98,1.0,1.0,0.1034462609231783,0.08346119594573975,0.3501716966629028,0.009999999999999995,6.0000000000000015e-05,1.0
8349,21.7551,29,1,1,1,0.863935800694694,0.98,1.0,1.0,0.09697251132513082,0.0834330472946167,0.3494536848068237,0.009999999999999995,6.0000000000000015e-05,1.0
8350,21.945,19,1,1,1,0.8639520958083833,0.98,1.0,1.0,0.10845558671544835,0.08888891696929932,0.35436393451690673,0.009999999999999995,6.0000000000000015e-05,1.0
8351,21.911225,13,1,1,1,0.8639683870195186,0.98,1.0,1.0,0.11603969350988824,0.08740134906768798,0.3526409425735474,0.009999999999999995,6.0000000000000015e-05,1.0
8352,21.863,21,1,1,1,0.8639846743295019,0.98,1.0,1.0,0.12169527163964082,0.09264163208007813,0.3564028034210205,0.009999999999999995,6.0000000000000015e-05,1.0
8353,21.59235,39,1,1,1,0.8640009577397342,0.98,1.0,1.0,0.10073770503942261,0.09438130950927734,0.3581335964202881,0.009999999999999995,6.0000000000000015e-05,1.0
8354,21.992875,11,1,1,1,0.8640172372516159,0.98,1.0,1.0,0.12171267757378716,0.0948690710067749,0.35848593997955325,0.009999999999999995,6.0000000000000015e-05,1.0
8355,21.963375,15,1,1,1,0.864033512866547,0.98,1.0,1.0,0.1293526862134416,0.09552130222320557,0.3583435697555542,0.009999999999999995,6.0000000000000015e-05,1.0
8356,21.97385,15,1,1,1,0.8640497845859263,0.98,1.0,1.0,0.12850876791864105,0.09715202522277833,0.3587033386230469,0.009999999999999995,6.0000000000000015e-05,1.0
8357,21.643225,35,1,1,1,0.8640660524111523,0.98,1.0,1.0,0.11122775756793313,0.09649551582336426,0.3569708099365234,0.009999999999999995,6.0000000000000015e-05,1.0
8358,21.6642,38,1,1,1,0.8640823163436229,0.98,1.0,1.0,0.08816087896976135,0.1015316457748413,0.35988053035736084,0.009999999999999995,6.0000000000000015e-05,1.0
8359,21.5035875,48,1,1,1,0.864098576384735,0.98,1.0,1.0,0.05759708431196625,0.09268679618835449,0.3539881420135498,0.009999999999999995,6.0000000000000015e-05,1.0
8360,21.975,20,1,1,1,0.8641148325358852,0.98,1.0,1.0,0.06153987569471333,0.09636565589904786,0.3568004722595215,0.009999999999999995,6.0000000000000015e-05,1.0
8361,21.8724375,17,1,1,1,0.8641310847984691,0.98,1.0,1.0,0.07118823055047206,0.10202294921875,0.3610318927764893,0.009999999999999995,6.0000000000000015e-05,1.0
8362,21.6338,38,1,1,1,0.8641473331738818,0.98,1.0,1.0,0.04821146069660105,0.08967047691345215,0.35147170639038083,0.009999999999999995,6.0000000000000015e-05,1.0
8363,21.972775,14,1,1,1,0.8641635776635179,0.98,1.0,1.0,0.05369568207032655,0.08928326034545898,0.3473929443359375,0.009999999999999995,6.0000000000000015e-05,1.0
8364,21.7927,25,1,1,1,0.8641798182687709,0.98,1.0,1.0,0.043016862125359184,0.08611825561523437,0.3456892433166504,0.009999999999999995,6.0000000000000015e-05,1.0
8365,21.852625,22,1,1,1,0.864196054991034,0.98,1.0,1.0,0.04692949594355661,0.08384303855895996,0.34416201019287107,0.009999999999999995,6.0000000000000015e-05,1.0
8366,21.89425,27,1,1,1,0.8642122878316998,0.98,1.0,1.0,0.0379953428948895,0.07247087574005127,0.3343524808883667,0.009999999999999995,6.0000000000000015e-05,1.0
8367,22.014125,18,1,1,1,0.8642285167921597,0.98,1.0,1.0,0.04078908531797683,0.07508907699584962,0.3354745216369629,0.009999999999999995,6.0000000000000015e-05,1.0
8368,21.9632,17,1,1,1,0.864244741873805,0.98,1.0,1.0,0.04973449215224541,0.07458957958221435,0.33430417346954344,0.009999999999999995,6.0000000000000015e-05,1.0
8369,21.942325,17,1,1,1,0.864260963078026,0.98,1.0,1.0,0.04992228541701067,0.07247612476348878,0.3317825174331665,0.009999999999999995,6.0000000000000015e-05,1.0
8370,21.443375,51,1,1,1,0.8642771804062127,0.98,1.0,1.0,0.024577801483232617,0.06873454570770264,0.3303372507095337,0.009999999999999995,6.0000000000000015e-05,1.0
8371,21.9725375,15,1,1,1,0.8642933938597539,0.98,1.0,1.0,0.035950069005436965,0.07383328247070313,0.33261837577819825,0.009999999999999995,6.0000000000000015e-05,1.0
8372,21.8428,25,1,1,1,0.8643096034400383,0.98,1.0,1.0,0.029882332167588267,0.07118066883087158,0.329500584602356,0.009999999999999995,6.0000000000000015e-05,1.0
8373,21.833375,28,1,1,1,0.8643258091484534,0.98,1.0,1.0,0.022408363861704268,0.06662150955200195,0.32680098724365236,0.009999999999999995,6.0000000000000015e-05,1.0
8374,21.802925,30,1,1,1,0.8643420109863864,0.98,1.0,1.0,0.02226193455810588,0.06514334297180176,0.3257090377807617,0.009999999999999995,6.0000000000000015e-05,1.0
8375,21.9715625,13,1,1,1,0.8643582089552239,0.98,1.0,1.0,0.037924047244081355,0.0707461109161377,0.3297776985168457,0.009999999999999995,6.0000000000000015e-05,1.0
8376,21.7812,23,1,1,1,0.8643744030563515,0.98,1.0,1.0,0.04289529293990463,0.06991532421112061,0.3279613084793091,0.009999999999999995,6.0000000000000015e-05,1.0
8377,21.60115,32,1,1,1,0.8643905932911543,0.98,1.0,1.0,0.03580510570184815,0.0660429334640503,0.32608846378326417,0.009999999999999995,6.0000000000000015e-05,1.0
8378,21.921375,16,1,1,1,0.864406779661017,0.98,1.0,1.0,0.04643340140384909,0.06488473987579346,0.32515080547332764,0.009999999999999995,6.0000000000000015e-05,1.0
8379,21.7113125,29,1,1,1,0.8644229621673231,0.98,1.0,1.0,0.033257051540695,0.06222838973999024,0.3216694831848145,0.009999999999999995,6.0000000000000015e-05,1.0
8380,21.91225,23,1,1,1,0.8644391408114559,0.98,1.0,1.0,0.032675647347492925,0.05818543243408203,0.3179946517944336,0.009999999999999995,6.0000000000000015e-05,1.0
8381,20.142374999999998,139,1,0,1,0.86433599809092,0.975,1.0,1.0,-0.05427592141674832,0.014702458381652832,0.29158159732818606,0.009999999999999995,6.0000000000000015e-05,1.0
8382,21.932025,22,1,1,1,0.864352183249821,0.975,1.0,1.0,-0.0392262318964993,0.018931262016296385,0.2936624212265015,0.009999999999999995,6.0000000000000015e-05,1.0
8383,21.8014875,30,1,1,1,0.8643683645472982,0.975,1.0,1.0,-0.040540451157823655,0.018951790809631348,0.29349126148223875,0.009999999999999995,6.0000000000000015e-05,1.0
8384,21.8516,25,1,1,1,0.8643845419847328,0.975,1.0,1.0,-0.028444985083278668,0.017383440017700195,0.2908303680419922,0.009999999999999995,6.0000000000000015e-05,1.0
8385,21.7715,31,1,1,1,0.8644007155635063,0.975,1.0,1.0,-0.03781502798010234,0.01027646255493164,0.28636167907714843,0.009999999999999995,6.0000000000000015e-05,1.0
8386,21.8514,24,1,1,1,0.8644168852849988,0.975,1.0,1.0,-0.02706573221039092,0.007343143463134766,0.2838649864196777,0.009999999999999995,6.0000000000000015e-05,1.0
8387,21.7211375,32,1,1,1,0.8644330511505902,0.975,1.0,1.0,-0.020784257586646312,0.0013483381271362305,0.27997006130218505,0.009999999999999995,6.0000000000000015e-05,1.0
8388,21.88045,15,1,1,1,0.8644492131616596,0.975,1.0,1.0,-0.0027992850388372167,0.004993776321411133,0.2831376953125,0.009999999999999995,6.0000000000000015e-05,1.0
8389,21.9012375,22,1,1,1,0.8644653713195851,0.975,1.0,1.0,-3.9272676521736986e-05,0.005502604484558106,0.28145856761932375,0.009999999999999995,6.0000000000000015e-05,1.0
8390,21.78075,29,1,1,1,0.864481525625745,0.975,1.0,1.0,0.0031248182510820698,-0.002388437271118164,0.2757825107574463,0.009999999999999995,6.0000000000000015e-05,1.0
8391,21.7507875,30,1,1,1,0.864497676081516,0.975,1.0,1.0,0.005650879103839166,-0.0037027339935302734,0.27702980613708494,0.009999999999999995,6.0000000000000015e-05,1.0
8392,21.9005,16,1,1,1,0.8645138226882746,0.975,1.0,1.0,0.02141891280308357,-0.0011795215606689453,0.27842907524108884,0.009999999999999995,6.0000000000000015e-05,1.0
8393,21.92035,13,1,1,1,0.8645299654473967,0.975,1.0,1.0,0.03371733835138365,0.0024906024932861326,0.281232271194458,0.009999999999999995,6.0000000000000015e-05,1.0
8394,21.970225,9,1,1,1,0.8645461043602574,0.975,1.0,1.0,0.046260008285421206,0.007029327392578125,0.28359647369384766,0.009999999999999995,6.0000000000000015e-05,1.0
8395,21.830437500000002,25,1,1,1,0.8645622394282311,0.975,1.0,1.0,0.04403352719976731,0.006398897171020507,0.28411355781555175,0.009999999999999995,6.0000000000000015e-05,1.0
8396,21.810299999999998,28,1,1,1,0.8645783706526917,0.975,1.0,1.0,0.03858101533781109,0.010117773056030274,0.2853707218170166,0.009999999999999995,6.0000000000000015e-05,1.0
8397,21.860225,21,1,1,1,0.8645944980350125,0.975,1.0,1.0,0.04534795933816738,0.010591409683227538,0.28633871269226074,0.009999999999999995,6.0000000000000015e-05,1.0
8398,21.940175,18,1,1,1,0.8646106215765659,0.975,1.0,1.0,0.05282244036119109,0.01054843521118164,0.287242919921875,0.009999999999999995,6.0000000000000015e-05,1.0
8399,21.8201125,30,1,1,1,0.8646267412787236,0.975,1.0,1.0,0.0404322201195091,0.010090520858764648,0.28591855812072753,0.009999999999999995,6.0000000000000015e-05,1.0
8400,21.81,25,1,1,1,0.8646428571428572,0.975,1.0,1.0,0.039850878041600875,0.009938594818115234,0.28724499893188477,0.009999999999999995,6.0000000000000015e-05,1.0
8401,21.5399,48,1,1,1,0.8646589691703369,0.975,1.0,1.0,0.015684307329023095,0.006346040725708007,0.2861606578826904,0.009999999999999995,6.0000000000000015e-05,1.0
8402,21.779875,25,1,1,1,0.8646750773625327,0.975,1.0,1.0,0.017447396780650135,0.005991378784179688,0.2871511421203613,0.009999999999999995,6.0000000000000015e-05,1.0
8403,21.8298125,22,1,1,1,0.864691181720814,0.975,1.0,1.0,0.01985015495188448,0.006677310943603515,0.2884939956665039,0.009999999999999995,6.0000000000000015e-05,1.0
8404,21.9297,17,1,1,1,0.8647072822465492,0.975,1.0,1.0,0.02641811799411253,0.007006185531616211,0.2890056781768799,0.009999999999999995,6.0000000000000015e-05,1.0
8405,21.849687499999998,22,1,1,1,0.8647233789411065,0.975,1.0,1.0,0.027999253487055377,0.00479073715209961,0.2877332572937012,0.009999999999999995,6.0000000000000015e-05,1.0
8406,21.879475,23,1,1,1,0.864739471805853,0.98,1.0,1.0,0.022858692609370138,0.0060819568634033205,0.2885763683319092,0.009999999999999995,6.0000000000000015e-05,1.0
8407,21.9692125,19,1,1,1,0.8647555608421553,0.98,1.0,1.0,0.03244460862569509,0.011846397399902344,0.29068202209472654,0.009999999999999995,6.0000000000000015e-05,1.0
8408,21.8297,18,1,1,1,0.8647716460513797,0.98,1.0,1.0,0.030563700251774666,0.008897258758544921,0.28979183197021485,0.009999999999999995,6.0000000000000015e-05,1.0
8409,21.9696625,10,1,1,1,0.8647877274348912,0.98,1.0,1.0,0.04523256177475925,0.0102225341796875,0.2910632705688477,0.009999999999999995,6.0000000000000015e-05,1.0
8410,21.83925,22,1,1,1,0.8648038049940547,0.98,1.0,1.0,0.04977798423882263,0.012114189147949218,0.2924828071594238,0.009999999999999995,6.0000000000000015e-05,1.0
8411,21.9690375,15,1,1,1,0.8648198787302342,0.98,1.0,1.0,0.06186189915671145,0.016019586563110352,0.29458448600769044,0.009999999999999995,6.0000000000000015e-05,1.0
8412,21.90895,21,1,1,1,0.8648359486447932,0.98,1.0,1.0,0.061153107419870165,0.01826258659362793,0.2968931407928467,0.009999999999999995,6.0000000000000015e-05,1.0
8413,21.8985375,27,1,1,1,0.8648520147390942,0.98,1.0,1.0,0.044544843512307766,0.015866806030273437,0.2939029312133789,0.009999999999999995,6.0000000000000015e-05,1.0
8414,21.7586,35,1,1,1,0.8648680770144996,0.98,1.0,1.0,0.031395702227170405,0.009075098037719727,0.2889297275543213,0.009999999999999995,6.0000000000000015e-05,1.0
8415,21.938875,17,1,1,1,0.8648841354723708,0.98,1.0,1.0,0.03634307602140152,0.012584449768066407,0.29178069305419924,0.009999999999999995,6.0000000000000015e-05,1.0
8416,21.738599999999998,33,1,1,1,0.8649001901140685,0.98,1.0,1.0,0.030390926667685204,0.008628118515014648,0.2886143169403076,0.009999999999999995,6.0000000000000015e-05,1.0
8417,21.829362500000002,17,1,1,1,0.8649162409409529,0.98,1.0,1.0,0.027383269178114043,0.009538017272949218,0.28899039077758787,0.009999999999999995,6.0000000000000015e-05,1.0
8418,21.8991,16,1,1,1,0.8649322879543835,0.98,1.0,1.0,0.035896435127727444,0.010842645645141601,0.29179585838317873,0.009999999999999995,6.0000000000000015e-05,1.0
8419,21.978575,13,1,1,1,0.8649483311557192,0.98,1.0,1.0,0.049951547694660745,0.013722930908203125,0.29393314361572265,0.009999999999999995,6.0000000000000015e-05,1.0
8420,21.89775,22,1,1,1,0.8649643705463183,0.98,1.0,1.0,0.05155546904360065,0.017192684173583984,0.2960338935852051,0.009999999999999995,6.0000000000000015e-05,1.0
8421,21.977899999999998,18,1,1,1,0.8649804061275383,0.98,1.0,1.0,0.0490742704681377,0.021008975982666017,0.29685346603393553,0.009999999999999995,6.0000000000000015e-05,1.0
8422,21.788625,23,1,1,1,0.8649964379007362,0.98,1.0,1.0,0.05187848261365777,0.026988426208496095,0.29951446533203124,0.009999999999999995,6.0000000000000015e-05,1.0
8423,21.897125,25,1,1,1,0.8650124658672682,0.98,1.0,1.0,0.04458814252876491,0.03133904075622559,0.30169292640686035,0.009999999999999995,6.0000000000000015e-05,1.0
8424,21.9167,27,1,1,1,0.86502849002849,0.98,1.0,1.0,0.03414960409932958,0.03537961769104004,0.30208995246887205,0.009999999999999995,6.0000000000000015e-05,1.0
8425,21.9175,20,1,1,1,0.8650445103857567,0.98,1.0,1.0,0.040098422039170134,0.03774223136901855,0.3016471881866455,0.009999999999999995,6.0000000000000015e-05,1.0
8426,21.668375,35,1,1,1,0.8650605269404225,0.98,1.0,1.0,0.020778788127654314,0.033626953125,0.30102731704711916,0.009999999999999995,6.0000000000000015e-05,1.0
8427,21.9562875,24,1,1,1,0.8650765396938412,0.98,1.0,1.0,0.020317462008166955,0.03530742454528808,0.299593469619751,0.009999999999999995,6.0000000000000015e-05,1.0
8428,21.977899999999998,13,1,1,1,0.865092548647366,0.98,1.0,1.0,0.03486534098583702,0.039247875213623044,0.3023537292480469,0.009999999999999995,6.0000000000000015e-05,1.0
8429,21.9674625,15,1,1,1,0.8651085538023491,0.98,1.0,1.0,0.04536457128775822,0.04076476669311523,0.30149421310424807,0.009999999999999995,6.0000000000000015e-05,1.0
8430,21.87775,22,1,1,1,0.8651245551601423,0.98,1.0,1.0,0.048972468535565916,0.04404368591308594,0.30366641998291016,0.009999999999999995,6.0000000000000015e-05,1.0
8431,21.836125,32,1,1,1,0.865140552722097,0.98,1.0,1.0,0.03486552739550484,0.04179854393005371,0.30239837837219236,0.009999999999999995,6.0000000000000015e-05,1.0
8432,21.886400000000002,25,1,1,1,0.8651565464895635,0.98,1.0,1.0,0.03151339563373351,0.04116645431518555,0.30108050537109377,0.009999999999999995,6.0000000000000015e-05,1.0
8433,21.7187625,26,1,1,1,0.8651725364638918,0.98,1.0,1.0,0.023142363773898392,0.03664823341369629,0.2996573696136475,0.009999999999999995,6.0000000000000015e-05,1.0
8434,21.938299999999998,13,1,1,1,0.8651885226464311,0.98,1.0,1.0,0.036076038857350425,0.038342885971069336,0.30012658500671385,0.009999999999999995,6.0000000000000015e-05,1.0
8435,21.477375,44,1,1,1,0.86520450503853,0.98,1.0,1.0,0.014770230712068948,0.03580821418762207,0.301846643447876,0.009999999999999995,6.0000000000000015e-05,1.0
8436,21.9182,13,1,1,1,0.8652204836415363,0.98,1.0,1.0,0.02274591062020085,0.03672918319702148,0.30159553527832034,0.009999999999999995,6.0000000000000015e-05,1.0
8437,21.487225,42,1,1,1,0.8652364584567974,0.98,1.0,1.0,0.005263344386254271,0.024565378189086915,0.29493491172790526,0.009999999999999995,6.0000000000000015e-05,1.0
8438,21.787625,25,1,1,1,0.8652524294856601,0.98,1.0,1.0,0.003585918985134119,0.02378462600708008,0.2958153877258301,0.009999999999999995,6.0000000000000015e-05,1.0
8439,21.9085375,12,1,1,1,0.8652683967294703,0.98,1.0,1.0,0.011375333701185745,0.026189241409301758,0.2974482364654541,0.009999999999999995,6.0000000000000015e-05,1.0
8440,21.687,33,1,1,1,0.8652843601895734,0.985,1.0,1.0,-0.0046092807959336474,0.020465448379516603,0.29404496955871584,0.009999999999999995,6.0000000000000015e-05,1.0
8441,21.75795,24,1,1,1,0.8653003198673143,0.985,1.0,1.0,-0.0025347406050114044,0.018408010482788086,0.29272870445251464,0.009999999999999995,6.0000000000000015e-05,1.0
8442,21.926325,17,1,1,1,0.8653162757640369,0.985,1.0,1.0,0.008274524030394022,0.021364242553710937,0.2947453689575195,0.009999999999999995,6.0000000000000015e-05,1.0
8443,21.8562375,24,1,1,1,0.8653322278810849,0.985,1.0,1.0,0.0018661710390286213,0.020903850555419923,0.2936913833618164,0.009999999999999995,6.0000000000000015e-05,1.0
8444,21.727249999999998,27,1,1,1,0.8653481762198011,0.985,1.0,1.0,0.000145066744661429,0.019088605880737304,0.29322780418395994,0.009999999999999995,6.0000000000000015e-05,1.0
8445,21.906625,17,1,1,1,0.8653641207815276,0.985,1.0,1.0,0.007958663738220226,0.02435150337219238,0.2952797679901123,0.009999999999999995,6.0000000000000015e-05,1.0
8446,21.948275,10,1,1,1,0.8653800615676059,0.985,1.0,1.0,0.015688389726856048,0.025609628677368164,0.2961543140411377,0.009999999999999995,6.0000000000000015e-05,1.0
8447,21.7758875,28,1,1,1,0.8653959985793773,0.985,1.0,1.0,0.005339206391559537,0.02326487159729004,0.292681360244751,0.009999999999999995,6.0000000000000015e-05,1.0
8448,21.8246,27,1,1,1,0.8654119318181818,0.985,1.0,1.0,0.00045058389527179946,0.021830556869506836,0.29111906242370605,0.009999999999999995,6.0000000000000015e-05,1.0
8449,21.8069375,23,1,1,1,0.8654278612853592,0.985,1.0,1.0,0.0031899324754081394,0.01989446449279785,0.29123438453674316,0.009999999999999995,6.0000000000000015e-05,1.0
8450,21.9075,15,1,1,1,0.8654437869822486,0.985,1.0,1.0,0.008036002069055793,0.020834766387939452,0.290364803314209,0.009999999999999995,6.0000000000000015e-05,1.0
8451,21.9468125,13,1,1,1,0.8654597089101882,0.985,1.0,1.0,0.019022514064671217,0.023552078247070313,0.2935480537414551,0.009999999999999995,6.0000000000000015e-05,1.0
8452,21.71545,32,1,1,1,0.8654756270705158,0.985,1.0,1.0,0.000700479256893225,0.01793931770324707,0.29173806953430176,0.009999999999999995,6.0000000000000015e-05,1.0
8453,21.993375,18,1,1,1,0.8654915414645687,0.985,1.0,1.0,0.0016716461022763353,0.014291110992431641,0.28742583084106443,0.009999999999999995,6.0000000000000015e-05,1.0
8454,21.787300000000002,23,1,1,1,0.8655074520936835,0.985,1.0,1.0,0.003336263691117926,0.012912769317626954,0.28736469268798825,0.009999999999999995,6.0000000000000015e-05,1.0
8455,21.6865625,32,1,1,1,0.8655233589591957,0.985,1.0,1.0,-0.009998109834953557,0.00786187744140625,0.286303279876709,0.009999999999999995,6.0000000000000015e-05,1.0
8456,21.9158,19,1,1,1,0.8655392620624409,0.985,1.0,1.0,-0.003665033816030677,0.00680781364440918,0.2857452640533447,0.009999999999999995,6.0000000000000015e-05,1.0
8457,21.765725,25,1,1,1,0.8655551614047534,0.985,1.0,1.0,-0.009068962679533272,0.007761402130126953,0.28592413330078126,0.009999999999999995,6.0000000000000015e-05,1.0
8458,21.954925,16,1,1,1,0.8655710569874675,0.985,1.0,1.0,-0.0017573955297756107,0.01163995361328125,0.28801133728027345,0.009999999999999995,6.0000000000000015e-05,1.0
8459,21.925575,17,1,1,1,0.8655869488119163,0.985,1.0,1.0,0.006128330429950772,0.011667718887329101,0.2867160243988037,0.009999999999999995,6.0000000000000015e-05,1.0
8460,21.897,16,1,1,1,0.8656028368794326,0.985,1.0,1.0,0.011345759380529672,0.011824001312255859,0.28681500244140623,0.009999999999999995,6.0000000000000015e-05,1.0
8461,21.9346625,18,1,1,1,0.8656187211913485,0.985,1.0,1.0,0.015422305459911313,0.014960702896118163,0.2878490581512451,0.009999999999999995,6.0000000000000015e-05,1.0
8462,21.947675,11,1,1,1,0.8656346017489955,0.985,1.0,1.0,0.022728069089160467,0.014286195755004883,0.2865141315460205,0.009999999999999995,6.0000000000000015e-05,1.0
8463,21.845275,23,1,1,1,0.8656504785537044,0.985,1.0,1.0,0.018288180890197424,0.014961029052734375,0.28629417419433595,0.009999999999999995,6.0000000000000015e-05,1.0
8464,21.8912,26,1,1,1,0.8656663516068053,0.985,1.0,1.0,0.002472856099725804,0.005976099014282227,0.2809385051727295,0.009999999999999995,6.0000000000000015e-05,1.0
8465,21.7243125,32,1,1,1,0.8656822209096279,0.985,1.0,1.0,-0.00915857740840037,0.0018750820159912109,0.27973328590393065,0.009999999999999995,6.0000000000000015e-05,1.0
8466,21.1867,62,1,1,1,0.8656980864635011,0.985,1.0,1.0,-0.03652146680597212,-0.006626850128173828,0.2788174476623535,0.009999999999999995,6.0000000000000015e-05,1.0
8467,21.9174375,30,1,1,1,0.8657139482697531,0.985,1.0,1.0,-0.042927780155421695,-0.007575796127319336,0.279423246383667,0.009999999999999995,6.0000000000000015e-05,1.0
8468,21.582349999999998,41,1,1,1,0.8657298063297119,0.985,1.0,1.0,-0.048649056934336236,-0.01038221549987793,0.27630764961242676,0.009999999999999995,6.0000000000000015e-05,1.0
8469,21.6231,41,1,1,1,0.8657456606447043,0.985,1.0,1.0,-0.05840334104995221,-0.017706912994384767,0.2732438201904297,0.009999999999999995,6.0000000000000015e-05,1.0
8470,21.685625,35,1,1,1,0.8657615112160567,0.985,1.0,1.0,-0.050403657433440656,-0.022481719970703126,0.2711675300598145,0.009999999999999995,6.0000000000000015e-05,1.0
8471,21.934675,16,1,1,1,0.865777358045095,0.985,1.0,1.0,-0.03438968095139851,-0.018348644256591797,0.27348057556152344,0.009999999999999995,6.0000000000000015e-05,1.0
8472,21.9237,18,1,1,1,0.8657932011331445,0.985,1.0,1.0,-0.020342186484396473,-0.015983280181884767,0.27441559982299807,0.009999999999999995,6.0000000000000015e-05,1.0
8473,21.850875,28,1,1,1,0.8658090404815295,0.985,1.0,1.0,-0.021163045751998948,-0.018279144287109375,0.27062507629394533,0.009999999999999995,6.0000000000000015e-05,1.0
8474,21.7026,36,1,1,1,0.8658248760915742,0.985,1.0,1.0,-0.02269220465128137,-0.020012378692626953,0.2683366813659668,0.009999999999999995,6.0000000000000015e-05,1.0
8475,21.6696875,40,1,1,1,0.8658407079646018,0.985,1.0,1.0,-0.032959386136107174,-0.02049191474914551,0.26727283668518065,0.009999999999999995,6.0000000000000015e-05,1.0
8476,21.7162,28,1,1,1,0.8658565361019349,0.985,1.0,1.0,-0.02126252670120365,-0.020079021453857423,0.266759521484375,0.009999999999999995,6.0000000000000015e-05,1.0
8477,21.506149999999998,44,1,1,1,0.8658723605048956,0.985,1.0,1.0,-0.031957032021558175,-0.019917644500732423,0.2674545783996582,0.009999999999999995,6.0000000000000015e-05,1.0
8478,21.752200000000002,30,1,1,1,0.8658881811748054,0.985,1.0,1.0,-0.02392601809315241,-0.02031680679321289,0.26597912979125976,0.009999999999999995,6.0000000000000015e-05,1.0
