episode,reward,episode_length,completed_task,success,started_task,started_on_time,cumulative_success_rate,rolling_success_rate,cumulative_start_rate,rolling_start_rate,tonic_dopamine,mean_rpe,mean_abs_rpe
595,2.0,200,0,0,1,0,0.16806722689075632,0.1,0.253781512605042,0.06,0.0007045435329369363,2.7645003512134282e-05,0.0016765057988191074
596,22.0,85,1,0,1,0,0.16778523489932887,0.08,0.2533557046979866,0.04,0.0003124614966829598,3.2003293213620056e-05,0.0016413311971041366
597,2.0,200,0,0,1,0,0.16750418760469013,0.08,0.2529313232830821,0.04,0.001914196741069252,0.0004945489911660844,0.0020620152875380883
598,22.0,196,1,0,1,0,0.16722408026755853,0.08,0.2525083612040134,0.04,0.000666922316896131,0.0005758757705225434,0.001995429410646466
599,2.0,200,0,0,1,0,0.1669449081803005,0.08,0.25208681135225375,0.04,0.002395779224235196,0.0010801696653325052,0.0024798968821669403
600,2.0,200,0,0,1,0,0.16666666666666666,0.08,0.25166666666666665,0.04,0.0006697100715210906,0.0006408296603585768,0.0018609092729566328
601,22.0,87,1,0,1,1,0.16638935108153077,0.08,0.2529118136439268,0.06,0.002326667139665907,0.0010917629559444321,0.002425093555521016
602,22.0,51,1,1,1,0,0.16777408637873753,0.1,0.25249169435215946,0.06,0.0017956221589783426,0.0011236766042165983,0.0023562177338353647
603,2.0,200,0,0,1,0,0.16749585406301823,0.1,0.25207296849087896,0.06,0.0017316104481480351,0.0016256992134512985,0.002775176217975968
604,0.0,200,0,0,1,0,0.1672185430463576,0.1,0.25165562913907286,0.06,-3.665979848261902e-05,0.0010841499408197706,0.00261463373456354
605,2.0,200,0,0,1,0,0.1669421487603306,0.1,0.2512396694214876,0.06,0.0011912641352544687,0.0014711907837190665,0.003320673096473911
606,2.0,200,0,0,1,0,0.16666666666666666,0.1,0.2508250825082508,0.06,0.0007545494916459146,0.001380872769135749,0.0033302209851535734
607,22.0,185,1,0,1,0,0.16639209225700163,0.1,0.2504118616144975,0.06,0.00013136874944253842,0.00091166021477693,0.003086984951813065
608,2.0,200,0,0,1,0,0.16611842105263158,0.1,0.25,0.04,-1.439838489333012e-05,0.0004380216815843596,0.0026654589843165015
609,0.0,200,0,0,1,0,0.16584564860426929,0.1,0.24958949096880131,0.04,-0.001065879937367546,0.0004156003097523353,0.0026166246615393902
610,2.0,200,0,0,1,0,0.16557377049180327,0.1,0.24918032786885247,0.04,-0.0007556239347692711,-2.181592919805553e-05,0.001958396228015772
611,22.0,66,1,1,1,0,0.16693944353518822,0.12,0.24877250409165302,0.04,0.0014104287083319066,-5.7390553829463895e-05,0.0019720826466327708
612,0.0,200,0,0,1,0,0.16666666666666666,0.12,0.24836601307189543,0.04,0.0004668894049648967,6.654415814045934e-05,0.0018825725428287113
613,0.0,200,0,0,1,1,0.16639477977161501,0.12,0.2495921696574225,0.06,-0.00032487996708887,5.9575002454948847e-05,0.0019651585017672916
614,2.0,200,0,0,1,0,0.16612377850162866,0.12,0.249185667752443,0.06,-0.00012627245219858394,4.6219162231864177e-07,0.002070368270077779
615,2.0,200,0,0,1,0,0.16585365853658537,0.12,0.24878048780487805,0.06,-7.572589681711713e-05,0.00028060169053514985,0.0017317039647523416
616,0.0,200,0,0,1,0,0.16558441558441558,0.12,0.2483766233766234,0.06,-1.3218926645463616e-05,-0.00011338798008273443,0.0013543652577745887
617,2.0,200,0,0,1,0,0.16531604538087522,0.12,0.2479740680713128,0.06,0.0011299832058627116,0.0004258246774361396,0.0016964135475545845
618,2.0,200,0,0,1,0,0.1650485436893204,0.12,0.24757281553398058,0.06,0.0022219455060635716,0.001001102437031932,0.0019121188823269222
619,2.0,200,0,0,1,0,0.16478190630048464,0.12,0.24717285945072698,0.06,0.0005389808118564847,0.0009088765736273672,0.0018676081927292217
620,22.0,106,1,0,1,0,0.16451612903225807,0.12,0.2467741935483871,0.06,0.002324747018136781,0.001404943060574169,0.0024168646809989694
621,22.0,95,1,0,1,0,0.1642512077294686,0.1,0.2463768115942029,0.06,0.00143250752934604,0.001409671737490953,0.0024312048853075796
622,2.0,200,0,0,1,0,0.1639871382636656,0.08,0.2459807073954984,0.06,0.0004136633581676963,0.0013474292762462028,0.0023548499412695493
623,2.0,200,0,0,1,0,0.1637239165329053,0.08,0.24558587479935795,0.06,8.996696423213068e-05,0.000787856830644614,0.001851684428216231
624,22.0,141,1,0,1,1,0.16346153846153846,0.06,0.2467948717948718,0.08,-3.399000051001899e-05,0.0002837673280123454,0.0013550988274541851
625,2.0,200,0,0,1,0,0.1632,0.06,0.2464,0.08,-0.00013272610869476673,0.0003525811947110924,0.0013240316814699326
626,22.0,178,1,0,1,1,0.16293929712460065,0.06,0.2476038338658147,0.1,-4.785679374152025e-06,-0.00011842312964472512,0.000808183201979773
627,22.0,93,1,0,1,0,0.16267942583732056,0.06,0.24720893141945774,0.1,0.0022233585086627507,0.0003566202740094013,0.0013606061466398386
628,22.0,157,1,0,1,0,0.1624203821656051,0.06,0.24681528662420382,0.1,0.001016608972240218,0.00038147011244836905,0.0013267634822168475
629,22.0,61,1,1,1,0,0.16375198728139906,0.08,0.246422893481717,0.1,0.03285909090743452,0.006847301447092832,0.007829743053740458
630,0.0,200,0,0,1,1,0.1634920634920635,0.08,0.24761904761904763,0.1,0.011587109301312825,0.006788562791442018,0.00811685777808998
631,0.0,200,0,0,1,1,0.16323296354992076,0.08,0.24881141045958796,0.12,0.0033715128887690524,0.006591505307011175,0.008421203349074858
632,0.0,200,0,0,1,0,0.1629746835443038,0.08,0.24841772151898733,0.12,0.0003402005785464074,0.006390668947489757,0.008691300095531915
633,0.0,200,0,0,1,0,0.1627172195892575,0.08,0.2480252764612954,0.12,-1.1023493336295099e-05,0.005953724566046731,0.008365518616847112
634,22.0,54,1,1,1,0,0.1640378548895899,0.1,0.2476340694006309,0.12,-9.439871276833311e-06,0.005941275045013753,0.008372239917545812
635,2.0,200,0,0,1,0,0.16377952755905512,0.1,0.247244094488189,0.12,0.0017893961495215232,-3.505049670638982e-05,0.002618385067107738
636,2.0,200,0,0,1,0,0.16352201257861634,0.08,0.2468553459119497,0.12,0.0003806642588377514,-1.1092899832874536e-05,0.0024077970041835213
637,2.0,200,0,0,1,1,0.16326530612244897,0.08,0.24803767660910517,0.14,0.0002076375896763987,0.00017203769232219203,0.0020453130033965864
638,22.0,36,1,1,1,0,0.164576802507837,0.1,0.2476489028213166,0.14,0.00017803001011966785,0.00019863553719551418,0.00198589273397738
639,22.0,135,1,0,1,0,0.1643192488262911,0.1,0.24726134585289514,0.14,0.02970602339304304,0.0062671764913429795,0.007813935393653082
640,2.0,200,0,0,1,0,0.1640625,0.1,0.246875,0.14,0.010803464788963985,0.006272928033271456,0.007582815593814303
641,0.0,200,0,0,1,0,0.16380655226209048,0.1,0.24648985959438377,0.14,0.003104538860270965,0.005558028610103065,0.0072071031487939766
642,22.0,141,1,0,1,0,0.16355140186915887,0.1,0.24610591900311526,0.14,0.0014599926478386614,0.005690513682711753,0.007070260964661429
643,2.0,200,0,0,1,0,0.16329704510108864,0.1,0.24572317262830481,0.14,0.00042686469921106887,0.005629879704465566,0.007156690848045401
644,2.0,200,0,0,1,1,0.16304347826086957,0.1,0.2468944099378882,0.16,0.0002329321190958663,0.005693113117955363,0.007123841131946392
645,2.0,200,0,0,1,1,0.16279069767441862,0.1,0.24806201550387597,0.18,5.150861615142105e-05,-0.0002449595569050871,0.0010688229043007596
646,2.0,200,0,0,1,0,0.16253869969040247,0.1,0.2476780185758514,0.18,-9.412312366010389e-05,-0.00023375191991362954,0.0009377281665438204
647,2.0,200,0,0,1,0,0.16228748068006182,0.1,0.2472952086553323,0.18,-3.962172095900891e-05,-5.2970452681620375e-05,0.0007916951568004151
648,0.0,200,0,0,1,0,0.16203703703703703,0.1,0.24691358024691357,0.18,1.5314546022538516e-05,-1.714647076369147e-05,0.0008902899904169317
649,0.0,200,0,0,1,0,0.1617873651771957,0.1,0.2465331278890601,0.18,-0.00012657831190216753,-5.4090763656859054e-05,0.0010944906510230795
650,0.0,200,0,0,1,0,0.16153846153846155,0.1,0.24615384615384617,0.18,4.3125811348193327e-05,-1.5982757318852235e-05,0.0012598605088387559
651,22.0,149,1,0,1,0,0.16129032258064516,0.1,0.2457757296466974,0.16,-2.857872205263217e-05,-3.264619264155044e-05,0.0012590807348569796
652,2.0,200,0,0,1,0,0.16104294478527606,0.08,0.24539877300613497,0.16,0.0016095362900049345,0.0005215604332552175,0.0017111160155109247
653,2.0,200,0,0,1,0,0.16079632465543645,0.08,0.2450229709035222,0.16,0.0005623124355463034,0.0005370278591799434,0.0016087824330606963
654,22.0,75,1,1,1,1,0.1620795107033639,0.1,0.24617737003058104,0.18,0.0004422356532317302,0.0005224337079343969,0.0015366073936311296
655,22.0,54,1,1,1,0,0.1633587786259542,0.12,0.24580152671755726,0.18,0.00039778791418327295,0.0005143219675592263,0.001500936816461035
656,22.0,158,1,0,1,0,0.16310975609756098,0.12,0.24542682926829268,0.18,0.0018498404575419743,0.0010250547887189895,0.0018120996426296187
657,22.0,182,1,0,1,0,0.1628614916286149,0.12,0.2450532724505327,0.18,0.0006183131305769026,0.0009890030075403048,0.001753666466640425
658,22.0,80,1,0,1,0,0.16261398176291794,0.12,0.24468085106382978,0.18,0.002390396370224067,0.0014739337720166077,0.002209256072543212
659,2.0,200,0,0,1,0,0.16236722306525037,0.12,0.24430955993930198,0.18,0.0006812356097006889,0.0008713507897409727,0.0017895115642022575
660,2.0,200,0,0,1,0,0.1621212121212121,0.12,0.24393939393939393,0.18,-4.3755012722124356e-05,0.0007807682757193106,0.0018671411296309088
661,0.0,200,0,0,1,0,0.16187594553706505,0.1,0.24357034795763993,0.18,-0.0002642206993674436,0.0006884522027539787,0.002025960739105358
662,22.0,116,1,0,1,0,0.16163141993957703,0.1,0.243202416918429,0.18,0.029429516967983065,0.006141006444733648,0.007532590160357358
663,22.0,132,1,0,1,0,0.16138763197586728,0.1,0.24283559577677225,0.16,0.015233808635980551,0.006153876619508083,0.0075952602307443155
664,0.0,200,0,0,1,0,0.16114457831325302,0.1,0.24246987951807228,0.16,0.005160798639168062,0.005551739168564381,0.007202622195742151
665,22.0,96,1,0,1,0,0.16090225563909774,0.1,0.24210526315789474,0.16,0.032892874203803234,0.011535228832777647,0.013087569980278204
666,0.0,200,0,0,1,1,0.16066066066066065,0.1,0.24324324324324326,0.18,0.011825091860718407,0.011565208433989027,0.013125037157711631
667,2.0,200,0,0,1,0,0.16041979010494753,0.1,0.24287856071964017,0.18,0.004188934590749525,0.01159280883390602,0.013082351324126648
668,2.0,200,0,0,1,0,0.1601796407185629,0.1,0.24251497005988024,0.18,0.0008151647068502805,0.005513821768443449,0.007235787033670931
669,22.0,96,1,0,1,0,0.15994020926756353,0.1,0.242152466367713,0.18,0.03010170412827507,0.011419132959577838,0.013039610262567294
670,2.0,200,0,0,1,0,0.15970149253731344,0.1,0.2417910447761194,0.18,0.01179893832066935,0.0120035488780195,0.013514337836946652
671,22.0,147,1,0,1,1,0.15946348733233978,0.1,0.2429210134128167,0.2,0.005617489268772628,0.006081425733114884,0.007630056071102445
672,2.0,200,0,0,1,1,0.15922619047619047,0.1,0.24404761904761904,0.22,0.0021317445269223513,0.006170728712117125,0.00759784210538055
673,0.0,200,0,0,1,0,0.1589895988112927,0.1,0.2436849925705795,0.22,0.0003540048183295929,0.0060616174286042225,0.007826103055551358
674,2.0,200,0,0,1,0,0.15875370919881307,0.1,0.2433234421364985,0.2,-0.00035794703270992337,0.00612120548934763,0.0077575374801162975
675,2.0,200,0,0,1,1,0.15851851851851853,0.1,0.24444444444444444,0.22,-4.045228894761421e-05,-0.00021168578748620347,0.001292027521347336
676,22.0,152,1,0,1,0,0.15828402366863906,0.1,0.2440828402366864,0.2,-0.00010264083448839088,-0.00020625033069518394,0.0012395620844035875
677,22.0,14,1,1,1,0,0.15952732644017725,0.12,0.24372230428360414,0.2,0.029444993965061294,0.005711418488965137,0.007130940730421571
678,22.0,108,1,0,1,0,0.1592920353982301,0.12,0.24336283185840707,0.2,0.01924975386919759,0.006199495266046142,0.007523482438031351
679,0.0,200,0,0,1,0,0.15905743740795286,0.1,0.24300441826215022,0.2,0.005792260065990402,0.0059438323790964205,0.007665451559500071
680,2.0,200,0,0,1,0,0.1588235294117647,0.1,0.2426470588235294,0.18,0.0036189935047418287,0.006523295562699786,0.008134587815831765
681,0.0,200,0,0,1,0,0.15859030837004406,0.1,0.2422907488986784,0.16,0.0012662364684144676,0.006558701512094558,0.00806728490324531
682,0.0,200,0,0,1,0,0.15835777126099707,0.1,0.24193548387096775,0.16,-0.0006262202431537796,0.006282918215616519,0.008414586054826942
683,0.0,200,0,0,1,0,0.1581259150805271,0.1,0.24158125915080528,0.16,-0.0005000002099236398,-0.00013645236467345966,0.002318038863038964
684,22.0,169,1,0,1,0,0.15789473684210525,0.08,0.2412280701754386,0.16,-0.00027024888586195855,-3.922490766490227e-05,0.0022365123631861933
685,2.0,200,0,0,1,0,0.15766423357664233,0.08,0.24087591240875914,0.16,-0.0003137159794326867,-0.0004134991916689614,0.0016955150081303144
686,2.0,200,0,0,1,0,0.15743440233236153,0.08,0.24052478134110788,0.16,-0.00012973504295531426,-0.00039889114871220955,0.0017386274220680207
687,22.0,136,1,0,1,0,0.1572052401746725,0.08,0.24017467248908297,0.14,-3.3448906891443875e-05,-0.0002704714967385371,0.001625483467896629
688,2.0,200,0,0,1,0,0.1569767441860465,0.06,0.23982558139534885,0.14,-1.3987438578478285e-05,-0.00013288014270528947,0.0013734747272583262
689,22.0,179,1,0,1,0,0.1567489114658926,0.06,0.23947750362844702,0.14,0.029947639917871968,0.005905786413160058,0.007024298710414769
690,2.0,200,0,0,1,1,0.1565217391304348,0.06,0.24057971014492754,0.16,0.010948974270080167,0.005919390607456989,0.006944321867879808
691,0.0,200,0,0,1,0,0.15629522431259044,0.06,0.2402315484804631,0.16,0.0038715541260602258,0.005916909857708561,0.006812682588736607
692,22.0,173,1,0,1,0,0.15606936416184972,0.06,0.2398843930635838,0.16,0.001644701887365385,0.005907716288599658,0.006947253202152752
693,22.0,99,1,0,1,0,0.15584415584415584,0.06,0.23953823953823955,0.16,0.0009088442087717021,0.0058928929367912134,0.006979476447630986
694,2.0,200,0,0,1,0,0.15561959654178675,0.06,0.23919308357348704,0.14,0.00021764584498153026,0.005857350105765363,0.007116676823967282
695,2.0,200,0,0,1,0,0.1553956834532374,0.06,0.23884892086330936,0.12,-0.00013660918411204743,-0.0001686649984021642,0.0011381124103663751
696,22.0,66,1,1,1,0,0.15660919540229884,0.08,0.23850574712643677,0.12,0.03208392335111614,0.006310000267958458,0.007714360731000852
697,2.0,200,0,0,1,0,0.1563845050215208,0.08,0.2381635581061693,0.12,0.011805339357797092,0.00638660492960662,0.007701955046433795
698,2.0,200,0,0,1,1,0.15616045845272206,0.08,0.23925501432664756,0.14,0.00380179224402358,0.006282202876516749,0.007690627733269139
699,22.0,81,1,0,1,1,0.15593705293276108,0.08,0.24034334763948498,0.16,0.032171165913162686,0.012196857818251373,0.013634021078987644
700,2.0,200,0,0,1,0,0.15571428571428572,0.08,0.24,0.16,0.011706934509832774,0.012156809155780138,0.01342120812092071
701,2.0,200,0,0,1,0,0.15549215406562053,0.08,0.2396576319543509,0.16,0.0035973045308839895,0.012073836692827172,0.013698241032092483
702,2.0,200,0,0,1,0,0.15527065527065528,0.08,0.23931623931623933,0.16,0.0014921272129251263,0.0056337831263081175,0.007178815192222828
703,22.0,151,1,0,1,0,0.155049786628734,0.08,0.23897581792318634,0.16,0.0006445517494912628,0.0056306960564106705,0.0071868839296221265
704,22.0,157,1,0,1,0,0.15482954545454544,0.06,0.23863636363636365,0.14,0.03139473290355703,0.012110471821491955,0.01357459234855196
705,22.0,169,1,0,1,0,0.15460992907801419,0.04,0.23829787234042554,0.14,0.013429335404226877,0.006281415353587363,0.007541396510991035
706,2.0,200,0,0,1,0,0.15439093484419264,0.04,0.23796033994334279,0.14,0.004785808447080251,0.006333182813512394,0.007599179253011243
707,2.0,200,0,0,1,0,0.15417256011315417,0.04,0.2376237623762376,0.14,0.003658003667305832,0.006991606302384753,0.007997854338376784
708,2.0,200,0,0,1,0,0.153954802259887,0.04,0.23728813559322035,0.14,0.0009746824662735375,0.006855319175869227,0.007905458381341305
709,2.0,200,0,0,1,0,0.153737658674189,0.04,0.23695345557122707,0.14,0.0015386032967821877,0.006819076110848982,0.007890792364902154
710,2.0,200,0,0,1,0,0.15352112676056337,0.04,0.23661971830985915,0.14,-0.00014557890118518978,0.0007073954608567874,0.002306512517032388
711,2.0,200,0,0,1,0,0.15330520393811534,0.04,0.23628691983122363,0.14,-0.0001937348835018456,0.0006940603219482,0.0022498673541631433
712,2.0,200,0,0,1,1,0.15308988764044945,0.04,0.23735955056179775,0.16,-0.0005318119819250879,7.896533031453145e-05,0.0017403760779925506
713,22.0,154,1,0,1,0,0.15287517531556802,0.04,0.2370266479663394,0.16,-0.00030346544974484493,0.00011044412163755623,0.0018384281589460443
714,22.0,113,1,0,1,0,0.15266106442577032,0.04,0.23669467787114845,0.16,0.02942746684236009,0.005511743829636544,0.007243397495702084
715,2.0,200,0,0,1,0,0.15244755244755245,0.04,0.23636363636363636,0.16,0.010764789257841762,0.005678032819301734,0.007186771378732373
716,2.0,200,0,0,1,1,0.15223463687150837,0.04,0.23743016759776536,0.16,0.004799875973825633,0.006186074101718986,0.00768529388389652
717,2.0,200,0,0,1,0,0.15202231520223153,0.04,0.23709902370990238,0.16,0.0031196929637243884,0.006628564033384464,0.008167096454020794
718,0.0,200,0,0,1,1,0.15181058495821728,0.04,0.2381615598885794,0.18,0.0008685370335852751,0.006687645316957059,0.008107628481240681
719,2.0,200,0,0,1,0,0.15159944367176634,0.04,0.23783031988873435,0.18,0.0002723777904113593,0.0007480080286077282,0.0021783350879231874
720,2.0,200,0,0,1,0,0.15138888888888888,0.04,0.2375,0.18,-0.0004080948626444869,0.0006167039534484502,0.0022564631938003002
721,22.0,184,1,0,1,1,0.15117891816920942,0.04,0.23855755894590847,0.18,0.0294395636803284,0.005995178734563524,0.007727245483256411
722,0.0,200,0,0,1,1,0.15096952908587258,0.04,0.23961218836565096,0.18,0.01082715896133432,0.005672213815429131,0.007289824646039051
723,0.0,200,0,0,1,0,0.1507607192254495,0.04,0.2392807745504841,0.18,0.0035163638899495444,0.005663223891911912,0.00735718595115759
724,2.0,200,0,0,1,0,0.1505524861878453,0.04,0.23895027624309392,0.18,0.00323501703920046,0.006106743136784644,0.0078115195765713
725,22.0,176,1,0,1,0,0.1503448275862069,0.04,0.2386206896551724,0.16,0.001221074087670941,0.006090925510892703,0.007816657019102422
726,2.0,200,0,0,1,1,0.15013774104683195,0.04,0.2396694214876033,0.18,0.001067860291917431,0.006601237742572266,0.008280044664141315
727,22.0,131,1,0,1,0,0.1499312242090784,0.02,0.2393397524071527,0.18,0.030139655240416844,0.006549617764532741,0.008259250938317564
728,0.0,200,0,0,1,1,0.14972527472527472,0.02,0.2403846153846154,0.2,0.010050393461035466,0.00638612225662655,0.008262512308319855
729,22.0,152,1,0,1,0,0.149519890260631,0.02,0.24005486968449932,0.2,0.03402848618983737,0.012349956368670973,0.014168635044137772
730,0.0,200,0,0,1,0,0.14931506849315068,0.02,0.23972602739726026,0.2,0.011785041686755107,0.011712743102492823,0.013927734994060302
731,2.0,200,0,0,1,0,0.1491108071135431,0.02,0.2393980848153215,0.2,0.004417226324097581,0.011284997785631277,0.013493900677516648
732,22.0,58,1,1,1,1,0.15027322404371585,0.04,0.24043715846994534,0.22,0.003219701848178824,0.011255811286268,0.013491268738092912
733,22.0,160,1,0,1,0,0.15006821282401092,0.04,0.24010914051841747,0.22,0.001433811518901905,0.011403033912931277,0.013307302538021759
734,22.0,156,1,0,1,0,0.14986376021798364,0.04,0.23978201634877383,0.22,0.0005122454640475813,0.005451872261088283,0.007424574199110794
735,0.0,200,0,0,1,0,0.14965986394557823,0.04,0.23945578231292516,0.22,-3.9260509822640444e-05,0.0056568801288012765,0.007261334120914399
736,22.0,113,1,0,1,0,0.14945652173913043,0.04,0.2391304347826087,0.22,-5.4984357481374994e-05,-0.0001905657234674436,0.0012169185854218085
737,0.0,200,0,0,1,0,0.14925373134328357,0.04,0.23880597014925373,0.22,-0.0003936161874742355,-0.00022231657747761346,0.0011383726494095753
738,0.0,200,0,0,1,0,0.14905149051490515,0.04,0.23848238482384823,0.22,-0.0005502633069304457,-0.0003524381344614085,0.0012265648905013223
739,0.0,200,0,0,1,1,0.14884979702300405,0.04,0.2395128552097429,0.24,-0.00034960947474827213,-0.00041548306205368133,0.0012831039754819357
740,22.0,23,1,1,1,0,0.15,0.06,0.2391891891891892,0.22,0.032145419409532916,0.006124861646952922,0.007802355898384121
741,0.0,200,0,0,1,0,0.14979757085020243,0.06,0.2388663967611336,0.22,0.011794990035780691,0.006198447045928333,0.007862485143181401
742,0.0,200,0,0,1,1,0.1495956873315364,0.06,0.2398921832884097,0.24,0.004188874106774343,0.006227136606814384,0.007930913483260155
743,22.0,75,1,1,1,0,0.15074024226110364,0.08,0.2395693135935397,0.24,0.004963992323378732,0.006822083847770046,0.008384961569974621
744,0.0,200,0,0,1,0,0.15053763440860216,0.08,0.239247311827957,0.24,0.0015464996418367235,0.006828550225558502,0.00841527175720148
745,2.0,200,0,0,1,0,0.15033557046979865,0.08,0.2389261744966443,0.24,0.0024736799169939668,0.007453952885609396,0.008968991590985752
746,2.0,200,0,0,1,1,0.15013404825737264,0.06,0.23994638069705093,0.26,0.0014415017061148575,0.0012361235681673862,0.00301970117640667
747,2.0,200,0,0,1,0,0.1499330655957162,0.06,0.23962516733601072,0.26,0.00036733010113482834,0.0012298145567401662,0.0029600852048279193
748,0.0,200,0,0,1,0,0.1497326203208556,0.06,0.2393048128342246,0.24,-1.8571292624072613e-05,0.0006739566247870244,0.0024027118762187456
749,0.0,200,0,0,1,0,0.14953271028037382,0.06,0.2389853137516689,0.22,-0.0008816875837286029,0.0005608731161355536,0.002644518138245985
750,22.0,87,1,0,1,0,0.14933333333333335,0.06,0.23866666666666667,0.22,0.02905804983667904,0.006445164581995413,0.008594446094810337
751,0.0,200,0,0,1,0,0.14913448735019974,0.06,0.23834886817576564,0.22,0.009994211689718435,0.005331284295825753,0.00785987414563715
752,22.0,113,1,0,1,0,0.14893617021276595,0.06,0.23803191489361702,0.22,0.03523469675937252,0.01139302887122176,0.013796206606370105
753,22.0,74,1,1,1,1,0.150066401062417,0.08,0.23904382470119523,0.24,0.024353440164965254,0.011452428646218323,0.013758882737070962
754,2.0,200,0,0,1,0,0.14986737400530503,0.08,0.23872679045092837,0.24,0.010194982819912468,0.011969641986266651,0.01423086732687807
755,22.0,141,1,0,1,0,0.14966887417218544,0.08,0.23841059602649006,0.24,0.03424441724171509,0.01783464089508925,0.020063780861833948
756,0.0,200,0,0,1,0,0.14947089947089948,0.08,0.23809523809523808,0.24,0.012398221153240213,0.01794827708056255,0.019793586131170743
757,0.0,200,0,0,1,0,0.14927344782034346,0.08,0.23778071334214002,0.24,0.0037587041851554984,0.011873434295484913,0.013862413453913177
758,2.0,200,0,0,1,0,0.14907651715039577,0.08,0.23746701846965698,0.24,0.0007218721568377245,0.005923859050011401,0.007871162221368308
759,0.0,200,0,0,1,0,0.14888010540184454,0.08,0.23715415019762845,0.24,0.0001358183148573765,0.005362526514547085,0.007361471823716443
760,0.0,200,0,0,1,0,0.14868421052631578,0.08,0.23684210526315788,0.24,-0.0007834978045134701,-0.0006631257961038273,0.0017071367702679936
761,2.0,200,0,0,1,0,0.14848883048620237,0.08,0.23653088042049936,0.24,-0.0002066612683119459,-0.0005583428960029551,0.001600286892985082
762,0.0,200,0,0,1,1,0.14829396325459318,0.08,0.23753280839895013,0.24,-0.00017522771729353319,-0.00041738841523454085,0.001399579715149798
763,22.0,142,1,0,1,0,0.14809960681520315,0.08,0.23722149410222804,0.24,0.0017078227544841949,0.0002536910282842655,0.0018379763331950016
764,0.0,200,0,0,1,0,0.14790575916230367,0.08,0.2369109947643979,0.24,0.00022325980244652216,0.00027483745143854323,0.0018158890251115736
765,2.0,200,0,0,1,0,0.1477124183006536,0.08,0.23660130718954248,0.24,2.8207603534380675e-05,0.00036946647008608127,0.0016638381595230384
766,0.0,200,0,0,1,0,0.1475195822454308,0.08,0.2362924281984334,0.22,-4.14180712665504e-05,0.00042656900422298347,0.0015965504813357256
767,0.0,200,0,0,1,0,0.14732724902216426,0.08,0.23598435462842243,0.22,-0.0004991257946051374,0.0003613321402372094,0.001728667288160068
768,2.0,200,0,0,1,0,0.14713541666666666,0.08,0.23567708333333334,0.2,-4.534821511314047e-05,-0.00017426061586411378,0.0013020692098489235
769,2.0,200,0,0,1,1,0.1469440832249675,0.08,0.23667100130039012,0.22,0.0015148302128612128,0.0004745280908555287,0.001781146168255873
770,2.0,200,0,0,1,0,0.14675324675324675,0.08,0.23636363636363636,0.22,0.0006091478465235532,0.0005023668867452216,0.001997407505832598
771,0.0,200,0,0,1,0,0.14656290531776914,0.08,0.23605706874189364,0.2,0.00029253374924982244,0.0005029652333996637,0.0021677471895291092
772,2.0,200,0,0,1,0,0.14637305699481865,0.08,0.23575129533678757,0.18,0.0012346322643070457,0.0010429650888490868,0.0025810081912259193
773,0.0,200,0,0,1,0,0.1461836998706339,0.08,0.23544631306597671,0.18,0.0002540791900657604,0.0009388990832376293,0.0024747802086058073
774,22.0,185,1,0,1,1,0.14599483204134367,0.08,0.2364341085271318,0.2,0.029694001195476917,0.0063037998516811055,0.007850850194925442
775,0.0,200,0,0,1,0,0.14580645161290323,0.08,0.2361290322580645,0.2,0.010764673387211066,0.006241812451415171,0.007745200416007719
776,0.0,200,0,0,1,0,0.14561855670103094,0.08,0.23582474226804123,0.18,0.003719712801872529,0.00620071366387856,0.007684496950147149
777,2.0,200,0,0,1,0,0.14543114543114544,0.08,0.23552123552123552,0.18,0.0011448507146865942,0.005582962944601604,0.007254557694301183
778,2.0,200,0,0,1,0,0.14524421593830333,0.08,0.2352185089974293,0.16,-6.891077900551197e-05,0.005587079232813267,0.007220515895569406
779,2.0,200,0,0,1,0,0.14505776636713735,0.08,0.23491655969191272,0.16,2.6621460532369165e-05,-0.00030292145108251135,0.001272973224396992
780,22.0,89,1,0,1,0,0.14487179487179488,0.08,0.23461538461538461,0.16,0.032027880176112224,0.006254892128679785,0.007817539228431997
781,2.0,200,0,0,1,0,0.1446862996158771,0.08,0.23431498079385404,0.16,0.01150594162004846,0.006233259046988678,0.0077039974375366005
782,22.0,68,1,1,1,0,0.14578005115089515,0.08,0.2340153452685422,0.14,0.008209419036227402,0.006227426160607138,0.007743182516409434
783,2.0,200,0,0,1,0,0.14559386973180077,0.08,0.23371647509578544,0.14,0.0027646125219879963,0.006253387890950762,0.007807700352082975
784,22.0,162,1,0,1,0,0.14540816326530612,0.08,0.23341836734693877,0.14,0.0010747660942760637,0.00623964235836138,0.007741290986445165
785,2.0,200,0,0,1,0,0.14522292993630573,0.08,0.23312101910828026,0.14,0.0003274651789065079,0.006313318376929601,0.00765727011902527
786,0.0,200,0,0,1,1,0.1450381679389313,0.08,0.2340966921119593,0.16,0.00017777920570503166,-0.00020384305124207457,0.0011706343427304092
787,2.0,200,0,0,1,0,0.144853875476493,0.08,0.2337992376111817,0.16,-0.0003037131615660888,-0.0001832483918788057,0.0011930433366596845
788,2.0,200,0,0,1,0,0.1446700507614213,0.08,0.233502538071066,0.16,2.2921905669655038e-05,-8.384645699698012e-05,0.0010550320600596023
789,2.0,200,0,0,1,0,0.1444866920152091,0.08,0.2332065906210393,0.14,0.001726600222267502,0.0005545453667764377,0.0015695547897375945
